First name Last name	Last name of the artist 	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Georges BERTEAUX 	BERTEAUX 	Georges	M	Photo-Club de Paris / Société Française de Photographie	 P. C. P. - S. F. P. 73, avenue du Roule, Neuilly-sur-Seine.	 73, avenue du Roule, Neuilly-sur-Seine.	France	 	Neuilly-sur-Seine	48.887222222222,2.2675	48.887222222222	2.2675	73	avenue du Roule	48.88283,2.27612	48.88283	2.27612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	47	Portrait de M. M.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Georges BERTEAUX 	BERTEAUX 	Georges	M	Photo-Club de Paris / Société Française de Photographie	 P. C. P. - S. F. P. 73, avenue du Roule, Neuilly-sur-Seine.	 73, avenue du Roule, Neuilly-sur-Seine.	France	 	Neuilly-sur-Seine	48.887222222222,2.2675	48.887222222222	2.2675	73	avenue du Roule	48.88283,2.27612	48.88283	2.27612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	48	Une Rue à Pouzzoles (Italie).	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	49	Vieille Chanson.	G. cl.	G. cl.	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	50	Laveuses (Choisy au bac).	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	51	Mignon.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	52	Coquetterie.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	53	Dans le Parc (contre-jour).	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Louise BINDER MESTRO 	BINDER MESTRO 	Madame Louise	F	Photo-Club de Paris	 P. C. P. 7, rue des Écuries-d'Artois, Paris.	7, rue des Écuries-d'Artois, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue d'Artois	48.8729,2.30782	48.8729	2.30782	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	54	Étude.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ignace BISPINCK 	BISPINCK 	Ignace	M		 90, Rokin, Amsterdam.	 90, Rokin, Amsterdam.	Netherlands	 	Amsterdam	52.383333333333,4.9	52.383333333333	4.9	90	Rokin	52.368889,4.892222	52.368889	4.892222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	55	Paysage de Neige.	G. cl.	G. cl.	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
W.-R. BLAND 	BLAND 	W.-R.			 Duffield, Derby (Angleterre).	 Duffield, Derby (Angleterre).	England	 	Duffield	52.9891,-1.4889	52.9891	-1.4889	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	56	Une Lande en Yorkshire.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
W.-R. BLAND 	BLAND 	W.-R.			 Duffield, Derby (Angleterre).	 Duffield, Derby (Angleterre).	England	 	Duffield	52.9891,-1.4889	52.9891	-1.4889	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	57	L'Étang des Sirènes.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
W.-R. BLAND 	BLAND 	W.-R.			 Duffield, Derby (Angleterre).	 Duffield, Derby (Angleterre).	England	 	Duffield	52.9891,-1.4889	52.9891	-1.4889	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	58	Monument Curzon dans l'église, à Kedleston. 	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
BODEREAU	BODEREAU				 2, rue la Trémoïlle, Paris.	 2, rue la Trémoïlle, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue de La Trémoille	48.8671,2.30315	48.8671	2.30315	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	59	La Seine à Poissy.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Frédéric BOISSONNAS 	BOISSONNAS 	Frédéric	M		 4, quai de la Poste, Genève.	 4, quai de la Poste, Genève.	Switzerland	 	Geneva	46.2,6.15	46.2	6.15	4	 quai de la Poste				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	60	Nuit de Janvier.	A. Ch. V.	Agrandissement	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Frédéric BOISSONNAS 	BOISSONNAS 	Frédéric	M		 4, quai de la Poste, Genève.	 4, quai de la Poste, Genève.	Switzerland	 	Geneva	46.2,6.15	46.2	6.15	4	 quai de la Poste				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	61	La Liseuse.	A. Ch. V.	Agrandissement	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Frédéric BOISSONNAS 	BOISSONNAS 	Frédéric	M		 4, quai de la Poste, Genève.	 4, quai de la Poste, Genève.	Switzerland	 	Geneva	46.2,6.15	46.2	6.15	4	 quai de la Poste				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	62	Profil de jeune fille.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BOIVIN 	BOIVIN 	André	M	Photo-Club de Paris	 P. C. P. 64, rue de Lisbonne, Paris.	64, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	64	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	63	Brumes du matin.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André BOIVIN 	BOIVIN 	André	M	Photo-Club de Paris	 P. C. P. 64, rue de Lisbonne, Paris.	64, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	64	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	64	La Renarde.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Henriette BOIVIN 	BOIVIN 	Madame Henriette	F		 64, rue de Lisbonne, Paris.	 64, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	64	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	65	Avant l’Orage.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Henriette BOIVIN 	BOIVIN 	Madame Henriette	F		 64, rue de Lisbonne, Paris.	 64, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	64	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	66	Lac de Genève.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Francis-A. BOLTON 	BOLTON 	Francis-A.	M		 Moor Court, Oakamoor (Angleterre).	 Moor Court, Oakamoor (Angleterre).	England	 	Oakamoor	53,-1.9166694444444	53	-1.9166694444444	 	 Moor Court				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	67	Le Sommet de la colline.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Francis-A. BOLTON 	BOLTON 	Francis-A.	M		 Moor Court, Oakamoor (Angleterre).	 Moor Court, Oakamoor (Angleterre).	England	 	Oakamoor	53,-1.9166694444444	53	-1.9166694444444	 	 Moor Court				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	68	La Rivière calme.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
G. BOULLOCHE 	BOULLOCHE 	G.			 20, rue de Navarin, Paris.	 20, rue de Navarin, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	rue de Navarin	48.8796,2.33893	48.8796	2.33893	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	69	Étude.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BOURGEOIS 	BOURGEOIS 	Paul	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 80, boulevard Malesherbes, Paris.	 80, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	80	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	70	Retour des champs.	D. S.	Épreuve directe	Papier salé	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul BOURGEOIS 	BOURGEOIS 	Paul	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 80, boulevard Malesherbes, Paris.	 80, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	80	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	71	Étang.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Augustin BOUTIQUE 	BOUTIQUE 	Augustin	M	Société Photographique du Nord de la France	 S. DU NORD DE LA FRANCE. 24, rue Saint-Thomas, Douai (Nord).	24, rue Saint-Thomas, Douai (Nord).	France	 	Douai	50.370833333333,3.0791666666667	50.370833333333	3.0791666666667	24	 rue Saint-Thomas				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	72	En Hiver.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Léon BOVIER 	BOVIER 	Léon	M		 168, boulevard Anspach. Bruxelles.	 168, boulevard Anspach. Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	168	Boulevard Anspach - Anspachlaan	50.846916666666665,4.348166666666667	50.846916666666665	4.348166666666667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	73	L'Ensevelissement du Christ.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Victor BRACQ 	BRACQ 	Victor	M		 Villa, des Falaises, Boulogne-sur-Mer (Pas-de-Calais).	 Villa, des Falaises, Boulogne-sur-Mer (Pas-de-Calais).	France	 	Boulogne-sur-Mer	50.725555555556,1.6138888888889	50.725555555556	1.6138888888889	 	 Villa des Falaises				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	74	Pauvre Mousse.	A. G. cl.	Agrandissement	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hermann BRANDSEPH 	BRANDSEPH 	Hermann	M		 36, Marienstrasse, Stuttgart (Allemagne).	 36, Marienstrasse, Stuttgart (Allemagne).	Germany	 	Stuttgart	48.7775,9.18	48.7775	9.18	36	 Marienstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	75	La Couturière.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules BRARD 	BRARD 	Jules	M	Société Française de Photographie / Société d'Excursions des Amateurs Photographes	 S. F. P. - S. A. E. Méru (Oise).	 Méru (Oise).	France	 	Méru	49.235833333333,2.135	49.235833333333	2.135	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	76	Brume de matin (Fresneau Montchevriol).	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	77	Portrait de Mlle Y. B.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	78	Sanguine. Étude de nu.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	79	Portraits.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	80	Mandolinata.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	81	Profil perdu.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	82	Sanguine.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	83	Étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	84	Étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	85	Étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	86	Étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J. BRETENET 	BRETENET 	J.			 60, rue Pelegrin, Bordeaux.	 60, rue Pelegrin, Bordeaux.	France	 	Bordeaux	44.837777777778,-0.57944444444444	44.837777777778	-0.57944444444444	60	 rue Pelegrin				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	87	Études d'arbres, à Vayres (Gironde).	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J. BRETENET 	BRETENET 	J.			 60, rue Pelegrin, Bordeaux.	 60, rue Pelegrin, Bordeaux.	France	 	Bordeaux	44.837777777778,-0.57944444444444	44.837777777778	-0.57944444444444	60	 rue Pelegrin				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	88	Sous Bois. L'avenue de Vayres.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gui de la BRETONNIÈRE 	BRETONNIÈRE 	Gui de la	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. S. A. E. 31, rue de Lisbonne. Paris.	 31, rue de Lisbonne. Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	31	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	89	Ophélie. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
John BROOKS THORNLEY	BROOKS THORNLEY	John	M		 The Laboratory, Jeffcott street, Melbourne (Australie).	 The Laboratory, Jeffcott street, Melbourne (Australie).	Australia	 	Melbourne	-37.814166666666665,144.96305555555554	-37.814166666666665	144.96305555555554	 	 The Laboratory, Jeffcott street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	90	La Fin du roman.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
